1



                                 *********************************************

                                    NUMERICAL ELECTROMAGNETICS CODE (NEC-2D)

                                 *********************************************




                                     - - - - COMMENTS - - - -


                          LPDA - Designed from equations (tau=0.915, sigma=0.169)                    
                          F=600MHz, BW=40% (480–720 MHz)                                           
                           Half-lengths (Ln/2)                                                       
                           Spacing dn = 2*sigma*l(n-1)                                               
                           Positions (small → large direction)                                     
                           Dipoles (centered)                                                        
                           Feed at smallest element                                                  
                           Transmission line (alternating phase → IMPORTANT)                       
                           Frequency                                                                 
                           Radiation pattern                                                         
                                                                                                     




                                 - - - STRUCTURE SPECIFICATION - - -

                                     COORDINATES MUST BE INPUT IN
                                     METERS OR BE SCALED TO METERS
                                     BEFORE STRUCTURE INPUT IS ENDED


  WIRE                                                                               NO. OF    FIRST  LAST     TAG
  NO.        X1         Y1         Z1          X2         Y2         Z2      RADIUS   SEG.     SEG.   SEG.     NO.
       1.4500    -0.8800     0.0000     1.0508E-16    39.34    1.0327E-16  -142.19    1.2161E+00  -156.02
       1.5000    -0.8800     0.0000     9.7168E-17     5.84    9.0220E-17  -178.63    1.2057E+00   175.50
       1.5500    -0.8800     0.0000     9.5951E-17   -23.36    8.9024E-17   152.13    1.1908E+00   146.18
       1.6000    -0.8800     0.0000     8.8611E-17   -58.34    8.0462E-17   120.73    1.1728E+00   116.08
       1.6500    -0.8800     0.0000     9.1198E-17   -91.80    7.4162E-17    87.05    1.1528E+00    85.24
       1.7000    -0.8800     0.0000     8.8657E-17  -125.99    7.1991E-17    53.12    1.1315E+00    53.70
       1.7500    -0.8800     0.0000     7.9831E-17  -159.96    6.3300E-17    18.96    1.1095E+00    21.51
       1.8000    -0.8800     0.0000     8.0773E-17   165.86    5.8450E-17   -13.02    1.0873E+00   -11.29
       1.8500    -0.8800     0.0000     8.0189E-17   132.16    5.4401E-17   -48.45    1.0651E+00   -44.67
       1.9000    -0.8800     0.0000     7.6051E-17    96.39    5.1101E-17   -84.18    1.0432E+00   -78.60
       1.9500    -0.8800     0.0000     7.3865E-17    64.40    4.6786E-17  -117.19    1.0217E+00  -113.03
       2.0000    -0.8800     0.0000     6.7780E-17    24.18    4.1480E-17  -153.06    1.0006E+00  -147.93
       2.0500    -0.8800     0.0000     6.4560E-17   -11.60    3.9938E-17   169.44    9.8017E-01   176.72
       2.1000    -0.8800     0.0000     5.9745E-17   -44.66    3.6137E-17   135.27    9.6028E-01   140.95
       2.1500    -0.8800     0.0000     5.9670E-17   -86.36    3.3755E-17    95.84    9.4098E-01   104.80
       2.2000    -0.8800     0.0000     5.6529E-17  -123.77    3.2676E-17    58.36    9.2228E-01    68.28
       2.2500    -0.8800     0.0000     5.3957E-17  -162.24    2.9538E-17    20.11    9.0416E-01    31.43
       2.3000    -0.8800     0.0000     5.1902E-17   160.30    2.7161E-17   -17.27    8.8660E-01    -5.75
       2.3500    -0.8800     0.0000     5.2255E-17   120.48    2.6733E-17   -54.99    8.6961E-01   -43.22
       2.4000    -0.8800     0.0000     4.6768E-17    82.94    2.2305E-17   -91.92    8.5315E-01   -80.98
       2.4500    -0.8800     0.0000     4.3918E-17    48.80    2.2922E-17  -132.57    8.3721E-01  -118.99
       2.5000    -0.8800     0.0000     4.1494E-17     6.65    2.0738E-17  -172.75    8.2176E-01  -157.25
       2.5500    -0.8800     0.0000     4.1662E-17   -33.93    1.8704E-17   149.99    8.0679E-01   164.26
       2.6000    -0.8800     0.0000     4.1304E-17   -71.63    1.7709E-17   107.92    7.9228E-01   125.56
       2.6500    -0.8800     0.0000     3.6518E-17  -111.00    1.7157E-17    70.21    7.7822E-01    86.66
       2.7000    -0.8800     0.0000     3.6158E-17  -145.59    1.4512E-17    32.21    7.6457E-01    47.56
       2.7500    -0.8800     0.0000     3.5717E-17   171.83    1.4426E-17    -4.44    7.5133E-01     8.29
       2.8000    -0.8800     0.0000     3.4949E-17   135.74    1.3568E-17   -42.28    7.3849E-01   -31.15
       2.8500    -0.8800     0.0000     3.3708E-17    86.87    1.3334E-17   -89.67    7.2602E-01   -70.75
       2.9000    -0.8800     0.0000     3.0586E-17    49.15    1.2614E-17  -128.78    7.1391E-01  -110.49
       2.9500    -0.8800     0.0000     3.0629E-17     8.90    1.2096E-17  -165.75    7.0214E-01  -150.38
       3.0000    -0.8800     0.0000     2.6902E-17   -31.11    1.0790E-17   151.72    6.9071E-01   169.60
       3.0500    -0.8800     0.0000     2.6459E-17   -70.46    9.9010E-18   114.26    6.7961E-01   129.45
       3.1000    -0.8800     0.0000     2.6161E-17  -113.15    9.4802E-18    72.80    6.6881E-01    89.19
       3.1500    -0.8800     0.0000     2.5475E-17  -151.05    8.9905E-18    32.38    6.5831E-01    48.82
       3.2000    -0.8800     0.0000     2.4891E-17   170.34    8.9514E-18    -6.95    6.4809E-01     8.33
       3.2500    -0.8800     0.0000     2.3902E-17   126.90    8.4030E-18   -51.37    6.3816E-01   -32.25
       3.3000    -0.8800     0.0000     2.2733E-17    87.77    7.9871E-18   -96.61    6.2849E-01   -72.92
       3.3500    -0.8800     0.0000     2.2874E-17    46.51    7.5415E-18  -134.07    6.1907E-01  -113.69
       3.4000    -0.8800     0.0000     2.1634E-17     6.09    6.8643E-18  -171.10    6.0991E-01  -154.54
       3.4500    -0.8800     0.0000     2.0598E-17   -37.81    6.6053E-18   143.68    6.0098E-01   164.52
       3.5000    -0.8800     0.0000     2.0487E-17   -78.59    6.1213E-18   105.90    5.9229E-01   123.51
       3.5500    -0.8800     0.0000     1.8537E-17  -120.43    5.7602E-18    60.41    5.8382E-01    82.43
       3.6000    -0.8800     0.0000     1.8771E-17  -162.64    5.9225E-18    22.99    5.7556E-01    41.27
       3.6500    -0.8800     0.0000     1.8434E-17   156.81    5.6761E-18   -21.84    5.6751E-01     0.05
       3.7000    -0.8800     0.0000     1.7459E-17   117.65    4.9980E-18   -60.14    5.5967E-01   -41.24
       3.7500    -0.8800     0.0000     1.6872E-17    72.97    5.0095E-18  -104.04    5.5202E-01   -82.59
       3.8000    -0.8800     0.0000     1.6531E-17    35.27    4.7242E-18  -142.79    5.4455E-01  -123.99
       3.8500    -0.8800     0.0000     1.4525E-17   -10.91    4.3615E-18   172.80    5.3727E-01  -165.45
       3.9000    -0.8800     0.0000     1.5977E-17   -47.14    4.1597E-18   134.09    5.3016E-01   153.03
       3.9500    -0.8800     0.0000     1.3906E-17   -89.96    4.1744E-18    91.42    5.2322E-01   111.47
       4.0000    -0.8800     0.0000     1.4304E-17  -127.69    3.9505E-18    51.34    5.1645E-01    69.85
      -1.0000    -0.8400     0.0000     3.9313E-17   -23.42    2.2799E-17   -21.68    3.2735E-01   151.42
      -0.9500    -0.8400     0.0000     4.2606E-17    20.00    2.7382E-17    18.23    3.3752E-01  -174.85
      -0.9000    -0.8400     0.0000     4.9069E-17    59.65    2.7708E-17    56.47    3.4768E-01  -141.66
      -0.8500    -0.8400     0.0000     4.7617E-17    87.94    3.1020E-17    97.49    3.5762E-01  -109.07
      -0.8000    -0.8400     0.0000     5.1533E-17   127.24    3.3820E-17   133.27    3.6701E-01   -77.11
      -0.7500    -0.8400     0.0000     5.4267E-17   159.87    3.7852E-17   162.12    3.7541E-01   -45.84
      -0.7000    -0.8400     0.0000     5.2715E-17  -161.67    4.2580E-17  -157.12    3.8223E-01   -15.31
      -0.6500    -0.8400     0.0000     6.1954E-17  -131.27    4.7536E-17  -125.87    3.8673E-01    14.41
      -0.6000    -0.8400     0.0000     6.0368E-17   -96.57    5.1126E-17   -91.39    3.8795E-01    43.24
      -0.5500    -0.8400     0.0000     6.2060E-17   -61.17    5.6209E-17   -62.99    3.8473E-01    71.10
      -0.5000    -0.8400     0.0000     6.6557E-17   -35.03    6.4015E-17   -30.56    3.7565E-01    97.88
      -0.4500    -0.8400     0.0000     7.4753E-17     1.48    7.7350E-17     6.03    3.5914E-01   123.44
      -0.4000    -0.8400     0.0000     7.1228E-17    23.64    8.5546E-17    26.00    3.3351E-01   147.57
      -0.3500    -0.8400     0.0000     7.9585E-17    50.29    9.2076E-17    53.45    2.9713E-01   169.95
      -0.3000    -0.8400     0.0000     8.0858E-17    78.95    9.8012E-17    78.97    2.4882E-01  -170.04
      -0.2500    -0.8400     0.0000     7.4253E-17   102.28    1.1552E-16   101.26    1.8857E-01  -153.95
      -0.2000    -0.8400     0.0000     7.3256E-17   129.85    1.1454E-16   123.58    1.2002E-01  -147.25
      -0.1500    -0.8400     0.0000     6.9775E-17   150.49    1.2187E-16   144.72    6.8322E-02  -175.50
      -0.1000    -0.8400     0.0000     5.8883E-17   172.26    1.3115E-16   163.41    1.0896E-01   140.63
      -0.0500    -0.8400     0.0000     6.0604E-17  -169.46    1.3808E-16   178.68    1.9535E-01   137.86
       0.0000    -0.8400     0.0000     5.1498E-17  -141.45    1.4167E-16  -160.80    2.8186E-01   145.05
       0.0500    -0.8400     0.0000     4.2611E-17  -123.61    1.3277E-16  -151.39    3.5223E-01   153.88
       0.1000    -0.8400     0.0000     4.6721E-17   -95.69    1.2683E-16  -137.17    3.9369E-01   162.22
       0.1500    -0.8400     0.0000     5.0823E-17   -81.03    1.0071E-16  -118.55    3.9556E-01   169.12
       0.2000    -0.8400     0.0000     4.8282E-17   -58.87    8.3797E-17  -101.91    3.5122E-01   173.70
       0.2500    -0.8400     0.0000     4.7117E-17   -53.60    7.5395E-17   -73.83    2.6085E-01   174.04
       0.3000    -0.8400     0.0000     4.6036E-17   -50.04    7.9444E-17   -51.14    1.3793E-01   160.55
       0.3500    -0.8400     0.0000     4.3115E-17   -56.26    9.6282E-17   -27.61    9.2401E-02    75.11
       0.4000    -0.8400     0.0000     3.1554E-17   -70.09    1.0527E-16   -14.23    2.3284E-01    37.60
       0.4500    -0.8400     0.0000     2.6490E-17   -97.62    1.2079E-16   -12.61    3.8146E-01    28.95
       0.5000    -0.8400     0.0000     2.0495E-17  -144.48    1.4164E-16   -17.75    4.9516E-01    23.78
       0.5500    -0.8400     0.0000     2.7928E-17  -177.71    1.4316E-16   -24.27    5.5407E-01    18.75
       0.6000    -0.8400     0.0000     3.8972E-17   154.84    1.4280E-16   -43.19    5.4798E-01    13.09
       0.6500    -0.8400     0.0000     5.5818E-17   133.26    1.2354E-16   -49.71    4.7618E-01     6.78
       0.7000    -0.8400     0.0000     6.9137E-17   111.60    1.3138E-16   -69.21    3.4678E-01     0.58
       0.7500    -0.8400     0.0000     7.2646E-17    94.04    1.2008E-16   -87.11    1.7622E-01    -0.47
       0.8000    -0.8400     0.0000     7.5661E-17    69.89    9.6791E-17  -117.42    6.6145E-02    91.54
       0.8500    -0.8400     0.0000     8.5791E-17    46.26    1.0067E-16  -151.95    2.5404E-01   123.19
       0.9000    -0.8400     0.0000     8.7874E-17    21.96    1.0779E-16  -172.29    4.5848E-01   114.06
       0.9500    -0.8400     0.0000     9.6310E-17    -4.29    1.1140E-16   159.46    6.4790E-01    99.82
       1.0000    -0.8400     0.0000     9.2648E-17   -34.61    1.0656E-16   123.61    8.1349E-01    83.11
       1.0500    -0.8400     0.0000     9.8572E-17   -60.66    1.2516E-16    95.98    9.5127E-01    64.58
       1.1000    -0.8400     0.0000     1.0408E-16   -88.07    1.1998E-16    78.65    1.0606E+00    44.50
       1.1500    -0.8400     0.0000     9.7968E-17  -120.76    1.2639E-16    46.34    1.1430E+00    23.02
       1.2000    -0.8400     0.0000     1.0319E-16  -150.91    1.2256E-16    13.97    1.2014E+00     0.26
       1.2500    -0.8400     0.0000     1.0895E-16  -176.51    1.1987E-16    -3.30    1.2396E+00   -23.72
       1.3000    -0.8400     0.0000     1.1299E-16   152.03    1.1479E-16   -34.29    1.2611E+00   -48.83
       1.3500    -0.8400     0.0000     1.0920E-16   120.12    1.1622E-16   -62.34    1.2695E+00   -75.01
       1.4000    -0.8400     0.0000     1.0780E-16    92.80    1.0881E-16   -94.36    1.2679E+00  -102.19
       1.4500    -0.8400     0.0000     1.1049E-16    62.34    9.7248E-17  -120.85    1.2587E+00  -130.32
       1.5000    -0.8400     0.0000     1.0942E-16    28.49    9.2502E-17  -157.02    1.2441E+00  -159.34
       1.5500    -0.8400     0.0000     1.0084E-16    -6.00    8.8339E-17   172.15    1.2258E+00   170.79
       1.6000    -0.8400     0.0000     9.2621E-17   -37.09    8.3220E-17   141.15    1.2050E+00   140.15
       1.6500    -0.8400     0.0000     9.6205E-17   -73.03    7.5287E-17   107.38    1.1826E+00   108.75
       1.7000    -0.8400     0.0000     9.4310E-17  -103.87    7.0106E-17    76.74    1.1593E+00    76.67
       1.7500    -0.8400     0.0000     8.5523E-17  -137.62    6.2321E-17    41.50    1.1357E+00    43.93
       1.8000    -0.8400     0.0000     8.4039E-17  -172.07    5.8137E-17     3.90    1.1120E+00    10.59
       1.8500    -0.8400     0.0000     8.1339E-17   153.18    5.5501E-17   -30.80    1.0886E+00   -23.33
       1.9000    -0.8400     0.0000     7.7922E-17   114.40    4.9881E-17   -62.88    1.0656E+00   -57.77
       1.9500    -0.8400     0.0000     7.0304E-17    79.18    4.3682E-17   -96.74    1.0431E+00   -92.71
       2.0000    -0.8400     0.0000     6.9140E-17    44.14    4.3381E-17  -137.32    1.0212E+00  -128.12
       2.0500    -0.8400     0.0000     6.7760E-17     7.90    4.2095E-17  -167.75    9.9991E-01  -163.96
       2.1000    -0.8400     0.0000     6.3931E-17   -32.84    3.6907E-17   149.95    9.7923E-01   159.81
       2.1500    -0.8400     0.0000     6.4434E-17   -67.65    3.2596E-17   114.57    9.5918E-01   123.19
       2.2000    -0.8400     0.0000     5.8307E-17  -106.68    3.1702E-17    74.84    9.3976E-01    86.23
       2.2500    -0.8400     0.0000     5.6450E-17  -144.74    2.9239E-17    37.58    9.2095E-01    48.94
       2.3000    -0.8400     0.0000     5.3587E-17   176.56    2.7296E-17     3.19    9.0274E-01    11.35
       2.3500    -0.8400     0.0000     4.9943E-17   139.00    2.5496E-17   -38.51    8.8510E-01   -26.53
       2.4000    -0.8400     0.0000     4.6480E-17    98.79    2.3491E-17   -76.47    8.6802E-01   -64.67
       2.4500    -0.8400     0.0000     4.6447E-17    60.49    2.2351E-17  -113.00    8.5148E-01  -103.06
       2.5000    -0.8400     0.0000     4.3032E-17    22.43    1.9192E-17  -155.22    8.3546E-01  -141.68
       2.5500    -0.8400     0.0000     4.3819E-17   -19.61    1.9352E-17   163.60    8.1994E-01   179.49
       2.6000    -0.8400     0.0000     3.7929E-17   -53.54    1.7204E-17   128.57    8.0489E-01   140.45
       2.6500    -0.8400     0.0000     3.7807E-17   -97.16    1.6381E-17    83.94    7.9031E-01   101.22
       2.7000    -0.8400     0.0000     3.8037E-17  -135.37    1.5192E-17    45.80    7.7617E-01    61.82
       2.7500    -0.8400     0.0000     3.3842E-17  -175.47    1.3583E-17     7.82    7.6246E-01    22.24
       2.8000    -0.8400     0.0000     3.3806E-17   141.79    1.3585E-17   -34.95    7.4916E-01   -17.49
       2.8500    -0.8400     0.0000     3.3547E-17   102.71    1.2134E-17   -73.49    7.3625E-01   -57.36
       2.9000    -0.8400     0.0000     3.1274E-17    64.07    1.1981E-17  -114.50    7.2373E-01   -97.38
       2.9500    -0.8400     0.0000     3.0509E-17    20.95    1.1197E-17  -155.14    7.1156E-01  -137.53
       3.0000    -0.8400     0.0000     2.9744E-17   -23.64    1.0503E-17   160.47    6.9975E-01  -177.80
       3.0500    -0.8400     0.0000     2.8410E-17   -55.34    9.7288E-18   125.85    6.8828E-01   141.82
       3.1000    -0.8400     0.0000     2.7097E-17   -98.32    9.1925E-18    85.49    6.7713E-01   101.32
       3.1500    -0.8400     0.0000     2.6029E-17  -139.94    9.3139E-18    40.20    6.6630E-01    60.72
       3.2000    -0.8400     0.0000     2.4568E-17   177.72    8.1295E-18     1.17    6.5576E-01    20.02
       3.2500    -0.8400     0.0000     2.4263E-17   142.41    8.1526E-18   -37.74    6.4552E-01   -20.77
       3.3000    -0.8400     0.0000     2.3034E-17   102.55    7.0766E-18   -77.01    6.3556E-01   -61.65
       3.3500    -0.8400     0.0000     2.2359E-17    57.43    7.1766E-18  -121.75    6.2587E-01  -102.62
       3.4000    -0.8400     0.0000     2.0034E-17    15.10    6.6190E-18  -164.71    6.1644E-01  -143.66
       3.4500    -0.8400     0.0000     2.1068E-17   -24.66    6.0636E-18   158.73    6.0726E-01   175.22
       3.5000    -0.8400     0.0000     2.0157E-17   -70.14    6.1030E-18   116.25    5.9833E-01   134.03
       3.5500    -0.8400     0.0000     2.0093E-17  -109.14    5.7596E-18    73.10    5.8963E-01    92.77
       3.6000    -0.8400     0.0000     1.8634E-17  -153.24    5.4438E-18    31.99    5.8115E-01    51.44
       3.6500    -0.8400     0.0000     1.7190E-17   168.99    5.3061E-18   -11.74    5.7289E-01    10.06
       3.7000    -0.8400     0.0000     1.8074E-17   126.75    5.1125E-18   -54.09    5.6485E-01   -31.39
       3.7500    -0.8400     0.0000     1.6596E-17    85.89    4.9127E-18   -92.40    5.5700E-01   -72.89
       3.8000    -0.8400     0.0000     1.8148E-17    41.15    5.0152E-18  -135.76    5.4936E-01  -114.44
       3.8500    -0.8400     0.0000     1.5509E-17     1.51    4.3770E-18  -177.41    5.4190E-01  -156.05
       3.9000    -0.8400     0.0000     1.5272E-17   -42.82    3.9472E-18   139.46    5.3462E-01   162.30
       3.9500    -0.8400     0.0000     1.5181E-17   -83.66    4.1585E-18    97.39    5.2753E-01   120.60
       4.0000    -0.8400     0.0000     1.3591E-17  -126.52    3.5540E-18    58.93    5.2060E-01    78.85
      -1.0000    -0.8000     0.0000     4.3195E-17     1.37    2.4421E-17     3.33    3.3013E-01   172.31
      -0.9500    -0.8000     0.0000     4.5767E-17    40.29    2.6422E-17    35.67    3.4083E-01  -153.48
      -0.9000    -0.8000     0.0000     4.7196E-17    72.61    2.8488E-17    69.93    3.5172E-01  -119.81
      -0.8500    -0.8000     0.0000     4.6539E-17   109.12    3.0953E-17   113.20    3.6262E-01   -86.73
      -0.8000    -0.8000     0.0000     5.3822E-17   144.87    3.0949E-17   150.98    3.7326E-01   -54.27
      -0.7500    -0.8000     0.0000     5.4295E-17  -177.55    3.5979E-17  -178.93    3.8326E-01   -22.50
      -0.7000    -0.8000     0.0000     5.4492E-17  -141.57    3.7460E-17  -140.39    3.9211E-01     8.54
      -0.6500    -0.8000     0.0000     6.1383E-17  -109.63    4.4910E-17  -105.34    3.9910E-01    38.77
      -0.6000    -0.8000     0.0000     6.6010E-17   -71.61    4.8645E-17   -68.03    4.0334E-01    68.13
      -0.5500    -0.8000     0.0000     6.3955E-17   -40.59    5.5178E-17   -37.53    4.0366E-01    96.52
      -0.5000    -0.8000     0.0000     7.0228E-17   -13.42    6.0309E-17    -5.13    3.9864E-01   123.85
      -0.4500    -0.8000     0.0000     7.3440E-17    24.59    7.0232E-17    28.60    3.8657E-01   149.98
      -0.4000    -0.8000     0.0000     8.2024E-17    50.83    8.0863E-17    49.19    3.6554E-01   174.75
      -0.3500    -0.8000     0.0000     8.5066E-17    79.38    9.9062E-17    81.32    3.3357E-01  -162.13
      -0.3000    -0.8000     0.0000     7.9186E-17   103.98    1.1121E-16   108.68    2.8890E-01  -141.09
      -0.2500    -0.8000     0.0000     8.3201E-17   127.50    1.2213E-16   133.00    2.3060E-01  -123.18
      -0.2000    -0.8000     0.0000     8.1579E-17   154.21    1.3058E-16   154.41    1.6010E-01  -111.46
      -0.1500    -0.8000     0.0000     7.4817E-17   178.54    1.4501E-16   173.48    8.9195E-02  -119.86
      -0.1000    -0.8000     0.0000     6.0892E-17  -155.22    1.4610E-16  -170.52    8.7215E-02  -172.91
      -0.0500    -0.8000     0.0000     6.6777E-17  -135.13    1.4934E-16  -148.61    1.7131E-01   171.72
       0.0000    -0.8000     0.0000     5.6751E-17  -111.98    1.4995E-16  -136.68    2.6719E-01   176.22
       0.0500    -0.8000     0.0000     5.9389E-17   -90.17    1.4583E-16  -115.58    3.5020E-01  -175.75
       0.1000    -0.8000     0.0000     4.2641E-17   -66.21    1.2146E-16  -107.39    4.0468E-01  -167.72
       0.1500    -0.8000     0.0000     4.9717E-17   -43.27    1.0057E-16   -96.16    4.1744E-01  -160.96
       0.2000    -0.8000     0.0000     4.9360E-17   -33.67    9.5241E-17   -69.85    3.7958E-01  -156.43
